,Hours,Minutes,Seconds,Latency,Reliability,TotalCost,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Tactic__1,Tactic__2,Tactic__3,Tactic__4,Tactic__5,Server__1,Server__2,Server__3,predicted_Latency,predicted_Reliability,predicted_TotalCost
8075,1.0,0.847457627,0.041297491,0.037695381,1,0.045148278,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.135448865,1.0,0.139914953
8090,1.0,0.86440678,0.162649499,0.067964611,1,0.062248705999999994,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.13621,1.0,0.13878998
8105,1.0,0.8813559320000001,0.17533803399999998,0.04927441,1,0.057280858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.134471604,1.0,0.141306882
8120,1.0,0.898305085,0.153349431,0.044107112000000004,1,0.049720185,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.134579466,1.0,0.14116351
8135,1.0,0.9152542370000001,0.15688429199999998,0.06178074,1,0.073995645,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.135035336,1.0,0.140559553
8150,1.0,0.93220339,0.173664585,0.050049061,1,0.065233668,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.135082016,1.0,0.140503741
8165,1.0,0.949152542,0.168092033,0.037685406,1,0.041153713,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.134342945,1.0,0.141445323
8180,1.0,0.966101695,0.163441624,0.036076234,1,0.049563268,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.134750049,1.0,0.141097793
8195,1.0,0.983050847,0.118646551,0.037207904,1,0.053739447999999995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.13509291,1.0,0.140506302
8210,1.0,1.0,0.074322065,0.035561939,1,0.04885670599999999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.136003757,1.0,0.139413509
8225,0.0,0.0,0.071255136,0.035144944,1,0.055712098,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.136161908,1.0,0.13926280300000002
8240,0.0,0.016949153,0.24412714600000002,0.067698131,1,0.078698192,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.131544724,1.0,0.152199218
8255,0.0,0.033898305,0.701922755,0.123429756,1,0.104353076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12632424,1.0,0.152730022
8270,0.0,0.050847458,0.8599747329999999,0.081338354,1,0.06017122,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12858829,1.0,0.152570544
8285,0.0,0.084745763,0.211326163,0.18394555699999998,1,0.123116722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129844019,1.0,0.15231871800000002
8300,0.0,0.101694915,0.863788744,0.086737953,1,0.054999129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128382205,1.0,0.15084013
8315,0.0,0.118644068,0.956865738,0.064554579,1,0.070495742,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12955983,1.0,0.152239169
8330,0.0,0.152542373,0.23463817899999997,0.148950825,1,0.08920023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12985855699999999,1.0,0.15213321800000001
8345,0.0,0.169491525,0.682610528,0.124179897,1,0.104987278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12426828300000001,1.0,0.15209135699999998
8360,0.0,0.20338983100000002,0.21418601199999998,0.083178138,1,0.067392438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12958503300000002,1.0,0.151984128
8375,0.0,0.22033898300000002,0.390482899,0.08736389900000001,1,0.073861375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122354185,1.0,0.15263190699999998
8390,0.0,0.237288136,0.5654923000000001,0.102652682,1,0.083171067,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12450391300000001,1.0,0.152423746
8405,0.0,0.254237288,0.739827005,0.10254492,1,0.097533106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126267455,1.0,0.152231625
8420,0.0,0.271186441,0.9352810770000001,0.102677177,1,0.068722929,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127425191,1.0,0.15207733199999998
8435,0.0,0.305084746,0.20118887800000002,0.103928597,1,0.065899438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12850361,1.0,0.151850503
8450,0.0,0.322033898,0.489502229,0.094763286,1,0.066764292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128075056,1.0,0.151864075
8465,0.0,0.33898305100000004,0.665787647,0.08419807900000001,1,0.056354672,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124595521,1.0,0.152145993
8480,0.0,0.372881356,0.23775358800000002,0.332374715,1,0.1522108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126299849,1.0,0.151976615
8495,0.0,0.38983050799999996,0.36207052100000003,0.06650701,1,0.058570856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127115106,1.0,0.151835373
8510,0.0,0.406779661,0.361823658,0.043965934000000005,1,0.052658606,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122998241,1.0,0.152077456
8525,0.0,0.423728814,0.678214043,0.056346115,1,0.06748652,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126463654,1.0,0.15142794199999998
8540,0.0,0.44067796600000003,0.8865968670000001,0.07407216,1,0.070451933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126191889,1.0,0.151674014
8555,0.0,0.474576271,0.000147764,0.079917925,1,0.061935696,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12649307099999998,1.0,0.151676626
8570,0.0,0.491525424,0.238406847,0.11181198,1,0.08665331,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12675988300000002,1.0,0.15077890300000002
8585,0.0,0.508474576,0.697665737,0.11832240599999999,1,0.058353804,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12205866300000001,1.0,0.152161315
8600,0.0,0.525423729,0.821422483,0.08939586699999999,1,0.091324978,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125246848,1.0,0.151697153
8615,0.0,0.542372881,0.8762763259999999,0.064035655,1,0.067673284,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125552246,1.0,0.151584092
8630,0.0,0.576271186,0.083721766,0.053535738,1,0.052805110999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125367702,1.0,0.151508535
8645,0.0,0.5932203389999999,0.097735634,0.049896079,1,0.052730491,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125154908,1.0,0.151507647
8660,0.0,0.610169492,0.21261284800000002,0.04507020900000001,1,0.055568895,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124297302,1.0,0.151599329
8675,0.0,0.627118644,0.210585875,0.055023634,1,0.060087633,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124173683,1.0,0.15156082099999998
8690,0.0,0.644067797,0.213201716,0.046338946,1,0.052236042999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123991189,1.0,0.15153909699999998
8705,0.0,0.661016949,0.202650439,0.046483406,1,0.054036350999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123791204,1.0,0.15152263900000001
8720,0.0,0.6779661020000001,0.24639420399999998,0.043332265999999994,1,0.047320272000000003,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12166338800000001,1.0,0.152172102
8735,0.0,0.6949152540000001,0.49809454700000005,0.040185415,1,0.043883807000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124782511,1.0,0.15046094599999998
8750,0.0,0.711864407,0.48130797700000005,0.043398575999999994,1,0.05350787,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12327676800000001,1.0,0.15177032
8765,0.0,0.7288135590000001,0.44517796,0.044725222,1,0.048841427,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12310209400000001,1.0,0.151783404
8780,0.0,0.745762712,0.439768965,0.046711047,1,0.05594646599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123015604,1.0,0.151803422
8795,0.0,0.762711864,0.47248358700000004,0.06016971,1,0.059348547,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12313549,1.0,0.151691575
8810,0.0,0.779661017,0.646689427,0.048324942999999995,1,0.04766543,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12347153300000001,1.0,0.151551181
8825,0.0,0.796610169,0.87404436,0.046602693,1,0.039400016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12356570800000001,1.0,0.151948475
8840,0.0,0.813559322,0.9723052390000001,0.048375102999999996,1,0.054531320999999994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12295516599999999,1.0,0.151229088
8855,0.0,0.847457627,0.24295675600000002,0.05225468,1,0.055223075999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12138362,1.0,0.151407917
8870,0.0,0.86440678,0.289853693,0.067265238,1,0.08056450400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122037504,1.0,0.15234779699999998
8885,0.0,0.8813559320000001,0.296670108,0.048681887,1,0.068596433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1221277,1.0,0.152343235
8900,0.0,0.898305085,0.27194493,0.052028244,1,0.058649362000000003,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122174511,1.0,0.152387416
8915,0.0,0.9152542370000001,0.254152444,0.043740017,1,0.052388022,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122173755,1.0,0.152450411
8930,0.0,0.93220339,0.227348606,0.043787756,1,0.047817682,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12209270400000001,1.0,0.152575964
8945,0.0,0.949152542,0.47548433799999995,0.040037798,1,0.04936423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124194071,1.0,0.149917857
8960,0.0,0.966101695,0.490052449,0.048475153,1,0.052936475,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122755873,1.0,0.151892509
8975,0.0,0.983050847,0.45652425,0.041501967,1,0.048245495,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12272515,1.0,0.151883296
8990,0.0,1.0,0.438049156,0.04351649900000001,1,0.053653262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122695452,1.0,0.15205365099999998
9005,0.043478261,0.0,0.41073453,0.039165302,1,0.046908824,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125897721,1.0,0.15260442
9020,0.043478261,0.016949153,0.398163275,0.034839262999999995,1,0.039272909,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126269293,1.0,0.15265651
9035,0.043478261,0.033898305,0.39671714,0.033831357,1,0.040520283,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12625033300000002,1.0,0.15196458599999998
9050,0.043478261,0.050847458,0.340957866,0.036238541,1,0.043403400999999994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124938775,1.0,0.152517228
9065,0.043478261,0.06779661,0.302486718,0.035878211,1,0.045499582999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124180655,1.0,0.15249560199999998
9080,0.043478261,0.084745763,0.33082776,0.033328721,1,0.044614537,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12406707300000001,1.0,0.152438283
9095,0.043478261,0.101694915,0.5015577379999999,0.041511686,1,0.051181447000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127485315,1.0,0.151489375
9110,0.043478261,0.118644068,0.75281878,0.046025408,1,0.053503935999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129149494,1.0,0.152027248
9125,0.043478261,0.13559322,0.9649698390000001,0.042520369,1,0.049429373,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.13196623400000002,1.0,0.14988575099999998
9140,0.043478261,0.152542373,0.9210343870000001,0.03888832,1,0.05068682,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130026003,1.0,0.151817797
9155,0.043478261,0.169491525,0.988511138,0.037994012,1,0.046844363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130037022,1.0,0.151873316
9170,0.043478261,0.20338983100000002,0.023233017,0.064272164,1,0.067923228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12979601300000002,1.0,0.151761209
9185,0.043478261,0.22033898300000002,0.056213584000000004,0.05728043,1,0.056498698,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129665774,1.0,0.151708136
9200,0.043478261,0.237288136,0.163681575,0.094555221,1,0.076610357,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129528017,1.0,0.151654425
9215,0.043478261,0.254237288,0.324273834,0.049159739,1,0.048488834,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122691364,1.0,0.151968859
9230,0.043478261,0.271186441,0.636641826,0.049242909,1,0.05204021599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127322351,1.0,0.151077013
9245,0.043478261,0.288135593,0.609942813,0.04302123099999999,1,0.048496115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126786683,1.0,0.15168764
9260,0.043478261,0.305084746,0.5969748779999999,0.060185123,1,0.063604017,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126357604,1.0,0.151655813
9275,0.043478261,0.322033898,0.603968656,0.051391897,1,0.06879428900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126199989,1.0,0.151627277
9290,0.043478261,0.33898305100000004,0.7619886640000001,0.047772758,1,0.053852322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127472943,1.0,0.151514113
9305,0.043478261,0.35593220299999995,0.742153396,0.042262879,1,0.050618832999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127268986,1.0,0.151452693
9320,0.043478261,0.372881356,0.722939065,0.04445787,1,0.053247805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126975118,1.0,0.151461369
9335,0.043478261,0.38983050799999996,0.68463281,0.040701448,1,0.047314902,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12674707,1.0,0.151421953
9350,0.043478261,0.406779661,0.6522249170000001,0.041212054,1,0.047908474000000006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12642493,1.0,0.151403064
9365,0.043478261,0.423728814,0.6734618459999999,0.049861878,1,0.06674617299999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12614755800000002,1.0,0.151375345
9380,0.043478261,0.44067796600000003,0.6742621679999999,0.043162564,1,0.056257845,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126257756,1.0,0.151327397
9395,0.043478261,0.45762711899999997,0.6761320609999999,0.043237526,1,0.054832427999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126165515,1.0,0.15129209400000002
9410,0.043478261,0.474576271,0.7086824420000001,0.06577562,1,0.06951209,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125890549,1.0,0.151269229
9425,0.043478261,0.508474576,0.034514148,0.058571637999999995,1,0.06808876400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127797631,1.0,0.150075145
9440,0.043478261,0.525423729,0.113887676,0.050174217,1,0.05479191,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12615955,1.0,0.151232017
9455,0.043478261,0.542372881,0.389022507,0.053966373,1,0.051328803,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123212735,1.0,0.151354237
9470,0.043478261,0.559322034,0.6929228890000001,0.053366450999999995,1,0.060157869,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125309268,1.0,0.151481772
9485,0.043478261,0.576271186,0.894079563,0.050193999,1,0.063654401,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125751379,1.0,0.15105575300000001
9500,0.043478261,0.610169492,0.008541266,0.061623459000000005,1,0.060782456,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125582207,1.0,0.15090389
9515,0.043478261,0.627118644,0.154503143,0.073153275,1,0.072154919,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125210472,1.0,0.151033579
9530,0.043478261,0.644067797,0.13387665199999998,0.05259226400000001,1,0.062990481,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12462354199999999,1.0,0.150934643
9545,0.043478261,0.661016949,0.101666824,0.04489023,1,0.06325370400000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12452797,1.0,0.151051146
9560,0.043478261,0.6779661020000001,0.11403353699999999,0.051263805999999995,1,0.06681695900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124461294,1.0,0.150992442
9575,0.043478261,0.6949152540000001,0.13109343099999998,0.064672749,1,0.06606835,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124309505,1.0,0.150964676
9590,0.043478261,0.711864407,0.191079506,0.08283310099999999,1,0.084620592,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12392602400000001,1.0,0.150983116
9605,0.043478261,0.7288135590000001,0.56309641,0.067775604,1,0.052525503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123104276,1.0,0.151126605
9620,0.043478261,0.745762712,0.824910565,0.054159498,1,0.057236099000000006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12592999900000001,1.0,0.149703243
9635,0.043478261,0.779661017,0.045203873,0.050564229,1,0.058780255,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123966125,1.0,0.149936301
9650,0.043478261,0.796610169,0.276510731,0.047909764,1,0.05063134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12245006300000001,1.0,0.151005332
9665,0.043478261,0.813559322,0.22953377600000002,0.042575759000000005,1,0.04349452,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122463411,1.0,0.15142313
9680,0.043478261,0.830508475,0.220399586,0.042558423,1,0.047974410999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12186937800000001,1.0,0.151016369
9695,0.043478261,0.847457627,0.308052308,0.056426082,1,0.06360686900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12265107199999999,1.0,0.151567479
9710,0.043478261,0.86440678,0.441632047,0.07218110700000001,1,0.068653304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12305959699999999,1.0,0.151103968
9725,0.043478261,0.8813559320000001,0.596099665,0.04367766,1,0.055390592,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124526655,1.0,0.148893723
9740,0.043478261,0.898305085,0.614381151,0.060690317,1,0.081241353,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123518061,1.0,0.15087402
9755,0.043478261,0.9152542370000001,0.849074322,0.168188695,1,0.118495249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123467201,1.0,0.150843502
9770,0.043478261,0.93220339,0.8688009590000001,0.051418794000000004,1,0.061585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12293301300000001,1.0,0.150620016
9785,0.043478261,0.949152542,0.847108318,0.04671749,1,0.06418274,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122761341,1.0,0.150608836
9800,0.043478261,0.966101695,0.83076205,0.047248734,1,0.056590460999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122736061,1.0,0.150584183
9815,0.043478261,0.983050847,0.8101438559999999,0.051177957,1,0.050479509000000006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122760116,1.0,0.15063663300000002
9830,0.043478261,1.0,0.9467633940000001,0.078940265,1,0.094547845,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12227788699999999,1.0,0.150585457
9845,0.086956522,0.016949153,0.262529485,0.146021553,1,0.113165431,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.131783077,1.0,0.151919486
9860,0.086956522,0.033898305,0.578716229,0.113815451,1,0.072168531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122784126,1.0,0.152257211
9875,0.086956522,0.050847458,0.660815215,0.072551138,1,0.063893749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12764477300000002,1.0,0.152043256
9890,0.086956522,0.06779661,0.670762332,0.058297805,1,0.06777043599999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128620755,1.0,0.151918331
9905,0.086956522,0.084745763,0.823802045,0.082935164,1,0.06427403,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12867441,1.0,0.151860011
9920,0.086956522,0.118644068,0.140513967,0.164139634,1,0.13877104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129901434,1.0,0.15177528099999998
9935,0.086956522,0.13559322,0.38162492,0.090408615,1,0.060511449,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.130808633,1.0,0.15169433599999999
9950,0.086956522,0.152542373,0.402305135,0.053892503,1,0.056953937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124506104,1.0,0.151758591
9965,0.086956522,0.169491525,0.42589306200000004,0.072377772,1,0.084138214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124781135,1.0,0.151675907
9980,0.086956522,0.186440678,0.47397115799999995,0.074022441,1,0.080834961,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125056837,1.0,0.151607515
9995,0.086956522,0.20338983100000002,0.494314109,0.057570465,1,0.064896886,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12566405,1.0,0.151513251
10010,0.086956522,0.22033898300000002,0.510185649,0.048127455,1,0.050861397999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125822621,1.0,0.15136818900000001
10025,0.086956522,0.237288136,0.7709904340000001,0.063400361,1,0.069235298,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128252305,1.0,0.151408071
10040,0.086956522,0.254237288,0.9778202109999999,0.062659033,1,0.072840307,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129254757,1.0,0.151334825
10055,0.086956522,0.288135593,0.008791885,0.057939028,1,0.071435385,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129178016,1.0,0.15133421800000002
10070,0.086956522,0.305084746,0.191998009,0.05767637,1,0.069079785,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12913074,1.0,0.151139899
10085,0.086956522,0.322033898,0.32065338,0.07889963700000001,1,0.07504347,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12864514400000002,1.0,0.151417415
10100,0.086956522,0.33898305100000004,0.67501885,0.065188545,1,0.050520554,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127271142,1.0,0.149755839
10115,0.086956522,0.35593220299999995,0.82254688,0.054291198,1,0.080325393,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127920304,1.0,0.151078774
10130,0.086956522,0.372881356,0.847838923,0.044304382999999996,1,0.063988907,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12783764,1.0,0.151064237
10145,0.086956522,0.406779661,0.028372127,0.044612813,1,0.066005942,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12799046,1.0,0.15111433400000002
10160,0.086956522,0.423728814,0.632258379,0.18261558100000003,1,0.160824414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12517178699999998,1.0,0.14774415300000002
10175,0.086956522,0.44067796600000003,0.80416409,0.056047362,1,0.061205579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.126668871,1.0,0.150900369
10190,0.086956522,0.45762711899999997,0.9993322,0.078507735,1,0.088498634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12753912,1.0,0.150514286
10205,0.086956522,0.491525424,0.264250329,0.141753721,1,0.10985789900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12710829699999998,1.0,0.15089996
10220,0.086956522,0.508474576,0.626759918,0.189398736,1,0.153454297,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.122480761,1.0,0.150771176
10235,0.086956522,0.525423729,0.8624667340000001,0.08638871199999999,1,0.054777680999999995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12568369699999998,1.0,0.150668906
10250,0.086956522,0.559322034,0.25738934,0.064178609,1,0.074606794,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127189046,1.0,0.148560628
10265,0.086956522,0.576271186,0.6579509920000001,0.043227050999999996,1,0.050250882000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125629328,1.0,0.150568638
10280,0.086956522,0.5932203389999999,0.6522340320000001,0.051799094000000004,1,0.069339371,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125492292,1.0,0.150525607
10295,0.086956522,0.610169492,0.722559113,0.050836319000000005,1,0.057305752,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125566533,1.0,0.150501685
10310,0.086956522,0.627118644,0.711507984,0.053994695999999995,1,0.068474322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125473453,1.0,0.150335262
10325,0.086956522,0.644067797,0.824194117,0.04461199,1,0.055003937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125529596,1.0,0.150450951
10340,0.086956522,0.661016949,0.81616646,0.048150752000000005,1,0.05597462,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125423566,1.0,0.150403789
10355,0.086956522,0.6779661020000001,0.897540885,0.098905164,1,0.09407124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125250966,1.0,0.15029001
10370,0.086956522,0.711864407,0.062779246,0.103670745,1,0.083995921,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125076504,1.0,0.150391227
10385,0.086956522,0.7288135590000001,0.094516985,0.052120354,1,0.056917155,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12439687099999999,1.0,0.15020335699999998
10400,0.086956522,0.745762712,0.05265506599999999,0.040885459,1,0.047528811,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124109402,1.0,0.150488689
10415,0.086956522,0.762711864,0.17040198,0.049039372000000005,1,0.07428266900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12408487900000001,1.0,0.149574439
10430,0.086956522,0.779661017,0.147413355,0.040457757999999996,1,0.052732417000000004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123204881,1.0,0.150590305
10445,0.086956522,0.796610169,0.369491313,0.05808288,1,0.08184313900000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.124140579,1.0,0.149975312
10460,0.086956522,0.813559322,0.38773939399999996,0.054610597999999996,1,0.059636585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123596993,1.0,0.150466831
10475,0.086956522,0.830508475,0.5895475579999999,0.07564977,1,0.071952438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12444857599999999,1.0,0.15015156
10490,0.086956522,0.847457627,0.7547028640000001,0.044081552,1,0.06056136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12418435900000001,1.0,0.150119254
10505,0.086956522,0.8813559320000001,0.00705044,0.042272026,1,0.059564458,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123204475,1.0,0.150173057
10520,0.086956522,0.898305085,0.56788273,0.11253367800000001,1,0.08721262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.123974554,1.0,0.150810045
